Identifiers,Set Identifiers,Name,Color,Pitch,Cost,Power,Defense,Life,Intelligence,Arcane,Types,Traits,Card Keywords,Abilities and Effects,Ability and Effect Keywords,Granted Keywords,Removed Keywords,Interacts with Keywords,Functional Text,Type Text,Card Played Horizontally,CC Legal,Silver Age Legal,LL Legal,Rarity,Foiling,Art Variations,Artists,Expansion Slot,Flavor Text,Identifier,Image URL,TCGPlayer Product Id,TCGPlayer Url,Rarity 2,Foiling 2,Art Variations 2,Artists 2,Expansion Slot 2,Flavor Text 2,Identifier 2,Image URL 2,TCGPlayer Product Id 2,TCGPlayer Url 2,Rarity 3,Foiling 3,Art Variations 3,Artists 3,Expansion Slot 3,Flavor Text 3,Identifier 3,Image URL 3,Rarity 4,Foiling 4,Art Variations 4,Artists 4,Expansion Slot 4,Flavor Text 4,Identifier 4,Image URL 4,Rarity 5,Foiling 5,Art Variations 5,Artists 5,Expansion Slot 5,Flavor Text 5,Identifier 5,Image URL 5,Rarity 6,Foiling 6,Art Variations 6,Artists 6,Expansion Slot 6,Flavor Text 6,Identifier 6,Image URL 6
IAR033,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR033,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR033.webp,,,,,,,,,IAR033,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR033.webp,,,,,,,,,IAR033,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR033.webp,,,,,,,IAR033,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR033.webp,,,,,,,IAR033,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR033.webp,,,,,,,IAR033,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR033.webp
IAR034,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR034,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR034.webp,,,,,,,,,IAR034,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR034.webp,,,,,,,,,IAR034,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR034.webp,,,,,,,IAR034,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR034.webp,,,,,,,IAR034,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR034.webp,,,,,,,IAR034,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR034.webp
IAR035,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR035,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR035.webp,,,,,,,,,IAR035,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR035.webp,,,,,,,,,IAR035,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR035.webp,,,,,,,IAR035,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR035.webp,,,,,,,IAR035,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR035.webp,,,,,,,IAR035,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR035.webp
IAR036,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR036,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR036.webp,,,,,,,,,IAR036,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR036.webp,,,,,,,,,IAR036,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR036.webp,,,,,,,IAR036,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR036.webp,,,,,,,IAR036,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR036.webp,,,,,,,IAR036,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR036.webp
IAR037,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR037,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR037.webp,,,,,,,,,IAR037,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR037.webp,,,,,,,,,IAR037,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR037.webp,,,,,,,IAR037,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR037.webp,,,,,,,IAR037,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR037.webp,,,,,,,IAR037,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR037.webp
IAR038,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR038,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR038.webp,,,,,,,,,IAR038,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR038.webp,,,,,,,,,IAR038,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR038.webp,,,,,,,IAR038,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR038.webp,,,,,,,IAR038,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR038.webp,,,,,,,IAR038,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR038.webp
IAR039,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR039,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR039.webp,,,,,,,,,IAR039,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR039.webp,,,,,,,,,IAR039,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR039.webp,,,,,,,IAR039,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR039.webp,,,,,,,IAR039,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR039.webp,,,,,,,IAR039,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR039.webp
IAR040,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR040,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR040.webp,,,,,,,,,IAR040,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR040.webp,,,,,,,,,IAR040,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR040.webp,,,,,,,IAR040,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR040.webp,,,,,,,IAR040,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR040.webp,,,,,,,IAR040,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR040.webp
IAR041,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR041,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR041.webp,,,,,,,,,IAR041,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR041.webp,,,,,,,,,IAR041,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR041.webp,,,,,,,IAR041,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR041.webp,,,,,,,IAR041,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR041.webp,,,,,,,IAR041,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR041.webp
IAR042,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR042,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR042.webp,,,,,,,,,IAR042,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR042.webp,,,,,,,,,IAR042,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR042.webp,,,,,,,IAR042,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR042.webp,,,,,,,IAR042,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR042.webp,,,,,,,IAR042,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR042.webp
IAR043,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR043,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR043.webp,,,,,,,,,IAR043,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR043.webp,,,,,,,,,IAR043,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR043.webp,,,,,,,IAR043,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR043.webp,,,,,,,IAR043,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR043.webp,,,,,,,IAR043,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR043.webp
IAR044,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR044,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR044.webp,,,,,,,,,IAR044,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR044.webp,,,,,,,,,IAR044,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR044.webp,,,,,,,IAR044,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR044.webp,,,,,,,IAR044,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR044.webp,,,,,,,IAR044,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR044.webp
IAR045,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR045,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR045.webp,,,,,,,,,IAR045,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR045.webp,,,,,,,,,IAR045,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR045.webp,,,,,,,IAR045,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR045.webp,,,,,,,IAR045,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR045.webp,,,,,,,IAR045,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR045.webp
IAR046,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR046,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR046.webp,,,,,,,,,IAR046,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR046.webp,,,,,,,,,IAR046,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR046.webp,,,,,,,IAR046,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR046.webp,,,,,,,IAR046,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR046.webp,,,,,,,IAR046,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR046.webp
IAR047,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR047,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR047.webp,,,,,,,,,IAR047,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR047.webp,,,,,,,,,IAR047,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR047.webp,,,,,,,IAR047,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR047.webp,,,,,,,IAR047,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR047.webp,,,,,,,IAR047,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR047.webp
IAR048,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR048,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR048.webp,,,,,,,,,IAR048,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR048.webp,,,,,,,,,IAR048,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR048.webp,,,,,,,IAR048,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR048.webp,,,,,,,IAR048,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR048.webp,,,,,,,IAR048,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR048.webp
IAR049,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR049,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR049.webp,,,,,,,,,IAR049,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR049.webp,,,,,,,,,IAR049,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR049.webp,,,,,,,IAR049,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR049.webp,,,,,,,IAR049,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR049.webp,,,,,,,IAR049,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR049.webp
IAR050,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR050,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR050.webp,,,,,,,,,IAR050,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR050.webp,,,,,,,,,IAR050,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR050.webp,,,,,,,IAR050,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR050.webp,,,,,,,IAR050,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR050.webp,,,,,,,IAR050,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR050.webp
IAR051,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR051,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR051.webp,,,,,,,,,IAR051,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR051.webp,,,,,,,,,IAR051,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR051.webp,,,,,,,IAR051,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR051.webp,,,,,,,IAR051,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR051.webp,,,,,,,IAR051,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR051.webp
IAR052,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR052,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR052.webp,,,,,,,,,IAR052,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR052.webp,,,,,,,,,IAR052,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR052.webp,,,,,,,IAR052,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR052.webp,,,,,,,IAR052,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR052.webp,,,,,,,IAR052,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR052.webp
"IAR053,GEM184,AMA001","IAR,GEM,AMA","Malice, Domina of the Dead",,,,,,40,4,,"Shadow, Necromancer, Hero",,,Action,Go again,,,,"**Action** - {r}, {t}: Until end of turn, you may play target zombie from your graveyard. **Go again**

Whenever a zombie you control dies, banish it face-down and create a Corrupted Corpse in your banished Zone.",Shadow Necromancer Hero,,,No,,B,,,João G. Santos,,,IAR053,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR053.webp,,,V,C,FA,João G. Santos,,,GEM184,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/GEM184-MV.webp,,,V,C,FA,João G. Santos,,,GEM184,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/GEM184-MV_BACK.webp,M,R,,João G. Santos,,,AMA001,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AMA001-RF.webp,,,,João G. Santos,,,AMA001,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AMA001.webp,,,,João G. Santos,,,AMA001,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AMA001.webp
IAR054,IAR,Malice,,,,,,20,4,,"Shadow, Necromancer, Hero, Young",,,Action,Go again,,,,"**Action** - {r}, {t}: Until end of turn, you may play target zombie from your graveyard. **Go again**

Whenever a zombie you control dies, banish it face-down and create a Corrupted Corpse in your banished Zone.",Shadow Necromancer Hero - Young,,No,,No,B,,,João G. Santos,,,IAR054,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR054.webp,,,V,C,FA,João G. Santos,,,IAR054,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR054-MV.webp,,,V,C,FA,João G. Santos,,,IAR054,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR054-MV_BACK.webp,,,,João G. Santos,,,IAR054,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR054.webp,,,,João G. Santos,,,IAR054,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR054.webp,,,,João G. Santos,,,IAR054,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR054.webp
"IAR055,AMA002","IAR,AMA",Vox Necropolis,,,,,,,,,"Shadow, Necromancer, Weapon, Staff, 2H",,,,,Attack,,,"During your action phase, zombies you've played from a graveyard or banished zone enter the arena tapped and get ""When this enteres the arena, **attack** with it.""

Zombies you control get ""**Action** - {r}, {t}: **Attack**""",Shadow Necromancer Weapon - Staff (2H),,,,,B,,,Jessketchin,,,IAR055,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR055.webp,,,,,,Jessketchin,,,IAR055,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR055.webp,,,C,R,,Jessketchin,,,AMA002,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AMA002-RF.webp,,,,Jessketchin,,,AMA002,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AMA002.webp,,,,Jessketchin,,,AMA002,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AMA002.webp,,,,Jessketchin,,,AMA002,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AMA002.webp
IAR056,IAR,Appalling Bearers,,,,,0,,,,"Shadow, Necromancer, Equipment, Arms",,,Instant,,,,,"**Instant** - Discard a zombie, destroy this: Prevent the next 2 damage that would be dealt to you this turn.",Shadow Necromancer Equipment - Arms,,,,,B,,,Nikolay Moskvin,,,IAR056,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR056.webp,,,B,C,EA,Nikolay Moskvin,,,IAR056,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR056-CF.webp,,,,,,Nikolay Moskvin,,,IAR056,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR056.webp,,,,Nikolay Moskvin,,,IAR056,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR056.webp,,,,Nikolay Moskvin,,,IAR056,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR056.webp,,,,Nikolay Moskvin,,,IAR056,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR056.webp
IAR057,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR057,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR057.webp,,,,,,,,,IAR057,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR057.webp,,,,,,,,,IAR057,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR057.webp,,,,,,,IAR057,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR057.webp,,,,,,,IAR057,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR057.webp,,,,,,,IAR057,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR057.webp
IAR058,IAR,Bridge of Damnation,Blue,3,0,,3,,,,"Shadow, Necromancer, Action, Aura",,Go again,,,,,,"**Go again**

At the start of each turn, destroy this unless you put a zombie from your banished zone into your graveyard.",Shadow Necromancer Action - Aura,,,No,,M,,,Arkoii,,,IAR058,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR058.webp,,,M,R,,Arkoii,,,IAR058,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR058-RF.webp,,,,,,Arkoii,,,IAR058,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR058.webp,,,,Arkoii,,,IAR058,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR058.webp,,,,Arkoii,,,IAR058,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR058.webp,,,,Arkoii,,,IAR058,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR058.webp
IAR059,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR059,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR059.webp,,,,,,,,,IAR059,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR059.webp,,,,,,,,,IAR059,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR059.webp,,,,,,,IAR059,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR059.webp,,,,,,,IAR059,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR059.webp,,,,,,,IAR059,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR059.webp
IAR060,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR060,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR060.webp,,,,,,,,,IAR060,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR060.webp,,,,,,,,,IAR060,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR060.webp,,,,,,,IAR060,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR060.webp,,,,,,,IAR060,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR060.webp,,,,,,,IAR060,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR060.webp
IAR061,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR061,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR061.webp,,,,,,,,,IAR061,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR061.webp,,,,,,,,,IAR061,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR061.webp,,,,,,,IAR061,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR061.webp,,,,,,,IAR061,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR061.webp,,,,,,,IAR061,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR061.webp
