Identifiers,Set Identifiers,Name,Color,Pitch,Cost,Power,Defense,Life,Intelligence,Arcane,Types,Traits,Card Keywords,Abilities and Effects,Ability and Effect Keywords,Granted Keywords,Removed Keywords,Interacts with Keywords,Functional Text,Type Text,Card Played Horizontally,CC Legal,Silver Age Legal,LL Legal,Rarity,Foiling,Art Variations,Artists,Expansion Slot,Flavor Text,Identifier,Image URL,TCGPlayer Product Id,TCGPlayer Url,Rarity 2,Foiling 2,Art Variations 2,Artists 2,Expansion Slot 2,Flavor Text 2,Identifier 2,Image URL 2,TCGPlayer Product Id 2,TCGPlayer Url 2,Rarity 3,Foiling 3,Art Variations 3,Artists 3,Expansion Slot 3,Flavor Text 3,Identifier 3,Image URL 3,Rarity 4,Foiling 4,Art Variations 4,Artists 4,Expansion Slot 4,Flavor Text 4,Identifier 4,Image URL 4,Rarity 5,Foiling 5,Art Variations 5,Artists 5,Expansion Slot 5,Flavor Text 5,Identifier 5,Image URL 5,Rarity 6,Foiling 6,Art Variations 6,Artists 6,Expansion Slot 6,Flavor Text 6,Identifier 6,Image URL 6
MPA152,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA152,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA152.webp,,,,,,,,,MPA152,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA152.webp,,,,,,,,,MPA152,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA152.webp,,,,,,,MPA152,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA152.webp,,,,,,,MPA152,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA152.webp,,,,,,,MPA152,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA152.webp
MPA153,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA153,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA153.webp,,,,,,,,,MPA153,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA153.webp,,,,,,,,,MPA153,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA153.webp,,,,,,,MPA153,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA153.webp,,,,,,,MPA153,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA153.webp,,,,,,,MPA153,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA153.webp
MPA154,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA154,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA154.webp,,,,,,,,,MPA154,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA154.webp,,,,,,,,,MPA154,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA154.webp,,,,,,,MPA154,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA154.webp,,,,,,,MPA154,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA154.webp,,,,,,,MPA154,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA154.webp
MPA155,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA155,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA155.webp,,,,,,,,,MPA155,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA155.webp,,,,,,,,,MPA155,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA155.webp,,,,,,,MPA155,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA155.webp,,,,,,,MPA155,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA155.webp,,,,,,,MPA155,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA155.webp
MPA156,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA156,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA156.webp,,,,,,,,,MPA156,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA156.webp,,,,,,,,,MPA156,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA156.webp,,,,,,,MPA156,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA156.webp,,,,,,,MPA156,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA156.webp,,,,,,,MPA156,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA156.webp
MPA157,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA157,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA157.webp,,,,,,,,,MPA157,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA157.webp,,,,,,,,,MPA157,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA157.webp,,,,,,,MPA157,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA157.webp,,,,,,,MPA157,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA157.webp,,,,,,,MPA157,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA157.webp
MPA158,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA158,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA158.webp,,,,,,,,,MPA158,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA158.webp,,,,,,,,,MPA158,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA158.webp,,,,,,,MPA158,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA158.webp,,,,,,,MPA158,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA158.webp,,,,,,,MPA158,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA158.webp
MPA159,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA159,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA159.webp,,,,,,,,,MPA159,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA159.webp,,,,,,,,,MPA159,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA159.webp,,,,,,,MPA159,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA159.webp,,,,,,,MPA159,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA159.webp,,,,,,,MPA159,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA159.webp
MPA160,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA160,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA160.webp,,,,,,,,,MPA160,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA160.webp,,,,,,,,,MPA160,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA160.webp,,,,,,,MPA160,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA160.webp,,,,,,,MPA160,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA160.webp,,,,,,,MPA160,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA160.webp
MPA161,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA161,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA161.webp,,,,,,,,,MPA161,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA161.webp,,,,,,,,,MPA161,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA161.webp,,,,,,,MPA161,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA161.webp,,,,,,,MPA161,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA161.webp,,,,,,,MPA161,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA161.webp
MPA162,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA162,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA162.webp,,,,,,,,,MPA162,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA162.webp,,,,,,,,,MPA162,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA162.webp,,,,,,,MPA162,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA162.webp,,,,,,,MPA162,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA162.webp,,,,,,,MPA162,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA162.webp
MPA163,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA163,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA163.webp,,,,,,,,,MPA163,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA163.webp,,,,,,,,,MPA163,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA163.webp,,,,,,,MPA163,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA163.webp,,,,,,,MPA163,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA163.webp,,,,,,,MPA163,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA163.webp
MPA164,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA164,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA164.webp,,,,,,,,,MPA164,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA164.webp,,,,,,,,,MPA164,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA164.webp,,,,,,,MPA164,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA164.webp,,,,,,,MPA164,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA164.webp,,,,,,,MPA164,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA164.webp
MPA165,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA165,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA165.webp,,,,,,,,,MPA165,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA165.webp,,,,,,,,,MPA165,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA165.webp,,,,,,,MPA165,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA165.webp,,,,,,,MPA165,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA165.webp,,,,,,,MPA165,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA165.webp
MPA166,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA166,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA166.webp,,,,,,,,,MPA166,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA166.webp,,,,,,,,,MPA166,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA166.webp,,,,,,,MPA166,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA166.webp,,,,,,,MPA166,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA166.webp,,,,,,,MPA166,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA166.webp
MPA167,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA167,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA167.webp,,,,,,,,,MPA167,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA167.webp,,,,,,,,,MPA167,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA167.webp,,,,,,,MPA167,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA167.webp,,,,,,,MPA167,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA167.webp,,,,,,,MPA167,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA167.webp
MPA168,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA168,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA168.webp,,,,,,,,,MPA168,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA168.webp,,,,,,,,,MPA168,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA168.webp,,,,,,,MPA168,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA168.webp,,,,,,,MPA168,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA168.webp,,,,,,,MPA168,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA168.webp
MPA169,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA169,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA169.webp,,,,,,,,,MPA169,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA169.webp,,,,,,,,,MPA169,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA169.webp,,,,,,,MPA169,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA169.webp,,,,,,,MPA169,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA169.webp,,,,,,,MPA169,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA169.webp
MPA170,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA170,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA170.webp,,,,,,,,,MPA170,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA170.webp,,,,,,,,,MPA170,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA170.webp,,,,,,,MPA170,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA170.webp,,,,,,,MPA170,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA170.webp,,,,,,,MPA170,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA170.webp
MPA171,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA171,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA171.webp,,,,,,,,,MPA171,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA171.webp,,,,,,,,,MPA171,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA171.webp,,,,,,,MPA171,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA171.webp,,,,,,,MPA171,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA171.webp,,,,,,,MPA171,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA171.webp
MPA172,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA172,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA172.webp,,,,,,,,,MPA172,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA172.webp,,,,,,,,,MPA172,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA172.webp,,,,,,,MPA172,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA172.webp,,,,,,,MPA172,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA172.webp,,,,,,,MPA172,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA172.webp
MPA173,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA173,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA173.webp,,,,,,,,,MPA173,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA173.webp,,,,,,,,,MPA173,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA173.webp,,,,,,,MPA173,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA173.webp,,,,,,,MPA173,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA173.webp,,,,,,,MPA173,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA173.webp
MPA174,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA174,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA174.webp,,,,,,,,,MPA174,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA174.webp,,,,,,,,,MPA174,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA174.webp,,,,,,,MPA174,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA174.webp,,,,,,,MPA174,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA174.webp,,,,,,,MPA174,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA174.webp
MPA175,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA175,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA175.webp,,,,,,,,,MPA175,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA175.webp,,,,,,,,,MPA175,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA175.webp,,,,,,,MPA175,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA175.webp,,,,,,,MPA175,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA175.webp,,,,,,,MPA175,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA175.webp
MPA176,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA176,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA176.webp,,,,,,,,,MPA176,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA176.webp,,,,,,,,,MPA176,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA176.webp,,,,,,,MPA176,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA176.webp,,,,,,,MPA176,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA176.webp,,,,,,,MPA176,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA176.webp
MPA177,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA177,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA177.webp,,,,,,,,,MPA177,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA177.webp,,,,,,,,,MPA177,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA177.webp,,,,,,,MPA177,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA177.webp,,,,,,,MPA177,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA177.webp,,,,,,,MPA177,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA177.webp
MPA178,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA178,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA178.webp,,,,,,,,,MPA178,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA178.webp,,,,,,,,,MPA178,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA178.webp,,,,,,,MPA178,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA178.webp,,,,,,,MPA178,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA178.webp,,,,,,,MPA178,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA178.webp
MPA179,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA179,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA179.webp,,,,,,,,,MPA179,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA179.webp,,,,,,,,,MPA179,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA179.webp,,,,,,,MPA179,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA179.webp,,,,,,,MPA179,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA179.webp,,,,,,,MPA179,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA179.webp
MPA180,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA180,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA180.webp,,,,,,,,,MPA180,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA180.webp,,,,,,,,,MPA180,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA180.webp,,,,,,,MPA180,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA180.webp,,,,,,,MPA180,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA180.webp,,,,,,,MPA180,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA180.webp
MPA181,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA181,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA181.webp,,,,,,,,,MPA181,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA181.webp,,,,,,,,,MPA181,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA181.webp,,,,,,,MPA181,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA181.webp,,,,,,,MPA181,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA181.webp,,,,,,,MPA181,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA181.webp
MPA182,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA182,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA182.webp,,,,,,,,,MPA182,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA182.webp,,,,,,,,,MPA182,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA182.webp,,,,,,,MPA182,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA182.webp,,,,,,,MPA182,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA182.webp,,,,,,,MPA182,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA182.webp
MPA183,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA183,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA183.webp,,,,,,,,,MPA183,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA183.webp,,,,,,,,,MPA183,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA183.webp,,,,,,,MPA183,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA183.webp,,,,,,,MPA183,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA183.webp,,,,,,,MPA183,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA183.webp
MPA184,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA184,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA184.webp,,,,,,,,,MPA184,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA184.webp,,,,,,,,,MPA184,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA184.webp,,,,,,,MPA184,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA184.webp,,,,,,,MPA184,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA184.webp,,,,,,,MPA184,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA184.webp
MPA185,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA185,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA185.webp,,,,,,,,,MPA185,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA185.webp,,,,,,,,,MPA185,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA185.webp,,,,,,,MPA185,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA185.webp,,,,,,,MPA185,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA185.webp,,,,,,,MPA185,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA185.webp
MPA186,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA186,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA186.webp,,,,,,,,,MPA186,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA186.webp,,,,,,,,,MPA186,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA186.webp,,,,,,,MPA186,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA186.webp,,,,,,,MPA186,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA186.webp,,,,,,,MPA186,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA186.webp
MPA187,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA187,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA187.webp,,,,,,,,,MPA187,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA187.webp,,,,,,,,,MPA187,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA187.webp,,,,,,,MPA187,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA187.webp,,,,,,,MPA187,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA187.webp,,,,,,,MPA187,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA187.webp
MPA188,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA188,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA188.webp,,,,,,,,,MPA188,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA188.webp,,,,,,,,,MPA188,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA188.webp,,,,,,,MPA188,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA188.webp,,,,,,,MPA188,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA188.webp,,,,,,,MPA188,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA188.webp
MPA189,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA189,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA189.webp,,,,,,,,,MPA189,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA189.webp,,,,,,,,,MPA189,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA189.webp,,,,,,,MPA189,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA189.webp,,,,,,,MPA189,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA189.webp,,,,,,,MPA189,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA189.webp
MPA190,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA190,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA190.webp,,,,,,,,,MPA190,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA190.webp,,,,,,,,,MPA190,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA190.webp,,,,,,,MPA190,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA190.webp,,,,,,,MPA190,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA190.webp,,,,,,,MPA190,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA190.webp
